,Unnamed: 0,username,full_text,tweet_clean,english_text,sentiment,label
1684,1716,welangsung,@Dadokliyengan Salah satu alasannya karena determinasi teknologi. Akibatnya orang yang mampu menguasai algoritma-lah yang bisa influencing orang lain bukan yang menguasai keilmuan. Akademisi harus lebih adaptif jangan cuma publikasi lewat jurnal tapi lewat reels dan youtube short...,salah alas determinasi teknologi  akibat orang kuasa algoritmalah influencing orang kuasa ilmu  akademisi adaptif publikasi jurnal reels youtube short ,wrong basis of technology determination due to powerful people algorithm influencing powerful people academic science adaptive journal publication reels youtube short,-0.0041666666666666,negative
1685,1717,PemudaMaluku___,Seriously ini resep mastering bikin DeepLearning architecture (model): 1. Kalkulus 2. pytorch/keras 3. Lit bit creativity 4. Sketch book (ini penting ting ting!) 5. effort dikit summarize ± 5 paper terbaru Key pointsnya: Bottle neck of vanishing gradient. How to mitigate,seriously resep mastering bikin deeplearning architecture  model    kalkulus  pytorch keras  lit bit creativity  sketch book  ting ting    effort dikit summarize   paper baru key pointsnya  bottle neck of vanishing gradient  how to mitigate,seriously mastering recipe for deep learning architecture pytorch calculus model hard lit bit creativity sketch book ting ting little effort summarize new paper key points bottle neck of vanishing gradient how to mitigate,-0.1126893939393939,negative
1686,1718,nonaked,ㅤ Dia lalu sedikit mencondongkan badan ke depan membawa penontonnya ke percakapan yang lebih intim. Tapi ada tiga hal utama yang bikin semua itu mungkin: 𝘮𝘢𝘤𝘩𝘪𝘯𝘦 𝘭𝘦𝘢𝘳𝘯𝘪𝘯𝘨 NLP dan 𝘳𝘰𝘣𝘰𝘵𝘪𝘤𝘴. 𝘓𝘦𝘵 𝘴 𝘣𝘳𝘦𝘢𝘬 𝘪𝘵 𝘥𝘰𝘸𝘯. ㅤ https://t.co/Bw0ptRMRyP, condong badan bawa tonton cakap intim  utama bikin    nlp         ,lean over and watch the main intimate conversations for nlp,0.1833333333333333,positive
1687,1719,uminurchayatii,Bahasa mesin diprogram dari angka biner 0 dan 1 mesin hanya bisa mengenali 'true' and 'false'. Sedang wisdom melibatkan banyak angka dan mungkin tak terhingga. Kalo kata orang jawa yg mungkin tidak bisa dilakukan AI adalah melakukan suatu hal yg 'bener tur pener'.,bahasa mesin program angka biner   mesin nali true  and false   wisdom libat angka hingga  kalo orang jawa yg ai yg bener tur ter  ,"binary number program machine language true and false wisdom machine language involves numbers so that if the Javanese person is the one who is right, the real one is the one who is right",0.1442857142857142,positive
1688,1720,jakayuhenda,@ambisugmui @mhddikka @elektrolisiss Setahu saya sih metode pendeteksi kecurangan sudah banyak dikembangkan risetnya mampu mendeteksi hingga 99% kecurangan seiring dengan kemajuan AI dan Machine Learning. Di beberapa penyelenggaraan tes misalnya TOEFL iBT juga sudah menerapkan ujian TOEFL iBT dari rumah.,tahu sih metode deteksi curang kembang riset deteksi   curang iring maju ai machine learning  selenggara tes toefl ibt terap uji toefl ibt rumah ,"do you know the cheating detection method, the development of cheating detection research, the progress of AI machine learning, the implementation of the TOEFL IBT test, the TOEFL IBT test application, the home test",0.0,neutral
1689,1721,UjuanManur36016,@detikcom No respect dgn partai partai sistem seleksi pemimpin perlu direform dgn kemajuan teknologi media sosial algoritma kebutuhan pemimpin dan kriteria dapat langsung diambil dari sistem machine learning tdk butuh perwakilan krn lebih akurat dan demokratis,no respect dgn partai partai sistem seleksi pimpin direform dgn maju teknologi media sosial algoritma butuh pimpin kriteria langsung ambil sistem machine learning tdk butuh wakil krn akurat demokratis,"no respect with political parties, the leadership selection system is reformed with advanced social media technology, algorithms need leadership, criteria are taken directly, machine learning system does not need representatives because it is accurate, democratic",0.1866666666666666,positive
1690,1722,sweethoneyuh,@bawelbangetsih @collegemenfess EM nih nama algoritma (cara) buat nebak suatu nilai di data kalo datanya ga lengkap. Algoritma ini mau Dipercepat diperbagus gt performanya sama dia dengan cara meningkatkan lebar langkah dari algoritma tsb. 2021 seterusnya itu I think penerbitan jurnalnya,em nih nama algoritma   nebak nilai data kalo data ga lengkap  algoritma cepat bagus gt performa tingkat lebar langkah algoritma tsb   i think terbit jurnal,"Hmm, this is the name of the algorithm for guessing data values ​​if the data is incomplete. The algorithm is fast, good, and has a wide level of performance. I think the algorithm will be published in a journal.",0.2666666666666666,positive
1691,1723,CornelliusYW,I used to hate the business problem. I just want to develop my machine-learning model and have fun with it. So I chose to develop my model in the best technical way it could be: Try to increase the technical metrics all the time. Using the SOTA techniques Reach for,i used to hate the business problem  i just want to develop my machinelearning model and have fun with it  so i chose to develop my model in the best technical way it could be  try to increase the technical metrics all the time  using the sota techniques reach for,i used to hate the business problem i just wanted to develop my machine learning model and have fun with it so i chose to develop my model in the best technical way it could try to increase the technical metrics all the time using the sota techniques reach for,0.1,positive
1692,1724,zickje,@SyafiqAzrin @FirdausNurAlif @nikakmal00 @Ap0k4L1p5 XDR kebanyakkan dah intergrate machine learning masing2. Tapi result analysis &amp; investigation masih perlukan manusia untuk validate. Yang bestnya dah kurangkan stress untuk initial investigation.,xdr banyak dah intergrate machine learning masing  result analysis  amp  investigation perlu manusia validate  bestnya dah kurang stress initial investigation ,"xdr many have integrated machine learning, each result analysis and investigation needs humans to validate it, the best is less stress initial investigation",0.3333333333333333,positive
1693,1725,majalahsains,2. Pembelajaran mesin mampu menjadikan mesin belajar secara automatik daripada data meningkatkan prestasinya daripada pengalaman sejarah lalu serta membuat ramalan. Ketahui lebih lanjut di: https://t.co/fhMuaaIKe9, ajar mesin jadi mesin ajar automatik data tingkat prestasi alam sejarah ramal  tahu ,teach machine become automatic teaching machine data achievement level nature history prediction know,0.0,neutral
1694,1726,rhgps,Jadi secara sederhana Hinton ngembangin NN kemudian Hopfield ngembangin lebih lanjut dgn associative memory pada NN sehingga membuat Recurrent-NN dr RNN ini kemudian berkembang banyak ML dan AI algorithm,sederhana hinton ngembangin nn hopfield ngembangin dgn associative memory nn recurrentnn dr rnn kembang ml ai algorithm,simple hinton developing nn hopfield developing with associative memory nn recurrentnn dr rnn kembang ml ai algorithm,0.0,neutral
1695,1727,sepnote,Kami juga tertarik untuk mengetahui apakah membayangkan masa depan bersama dapat menyediakan cara bagi orang-orang untuk mengembangkan visi serupa tentang masa depan. Untuk menjelaskan hal ini kami menggunakan perangkat komputasi yang menganalisis bahasa yang disebut,tarik bayang sedia orang kembang visi  perangkat komputasi analis bahasa,shadow pull ready person flower vision computing device language analyst,0.2,positive
1696,1728,phgrads,Congrats to MOHD KAMARULARIFFIN on defending your PhD thesis! Your research on developing a #machinelearning based Hospital Standardised Mortality Ratio (#HSMR) is groundbreaking enhancing hospital mortality predictions in Malaysia. Well done! https://t.co/0Mvr92NB3Q,congrats to mohd kamarulariffin on defending your phd thesis  your research on developing a based hospital standardised mortality ratio   is groundbreaking enhancing hospital mortality predictions in malaysia  well done ,congrats to mohd Kamarulariffin on defending your phd thesis your research on developing a hospital based standardized mortality ratio is groundbreaking enhancing hospital mortality predictions in malaysia well done,0.0,neutral
1697,1729,maulana_pcfre,Tugas akhir saya itu riset/eksperimen implementasi neural network pake GPU. Topiknya saya hubungkan ke Fisika di antaranya Hopfield network Kohonen map dan Boltzmann machine. Jadi wajar kalau saya juga ngefans sama beliau. Worknya sangat fenomenal.,tugas riset eksperimen implementasi neural network pake gpu  topik hubung fisika hopfield network kohonen map boltzmann machine  wajar ngefans beliau  worknya fenomenal ,"experimental research assignment implementing neural networks using GPUs, physics topics, Hopfield networks, Kohonen maps, Boltzmann machines, it's natural to be a fan of his phenomenal work",0.2333333333333333,positive
1698,1730,Thaza_Kun,[RALAT] kecerdasan buatan -&gt; pembelajaran mesin https://t.co/uPIwGQZtCt, ralat  cerdas buat   gt  ajar mesin,Intelligent error for GT teaching machines,0.8,positive
1699,1731,bengkokek,Machine learning jadi pmenang Nobel Fisika 2024. Hopfield network itu cikal bakal neural network cikal bakal LLM. LLM jadi penyumbang terbesar emisi karbon butuh daya besar utk training LLM. butuh memori besar utk training LLM krn melibarkan perkalian matrix. Congrats Earth !!,machine learning pmenang nobel fisika  hopfield network cikal neural network cikal llm  llm sumbang besar emisi karbon butuh daya utk training llm  butuh memori utk training llm krn melibarkan kali matrix  congrats earth  ,machine learning nobel laureate in physics hopfield network neural network precursor llm precursor llm contributes greatly to carbon emissions need power for llm training need memory for llm training because it involves matrix times congrats earth,0.8,positive
1700,1732,klaru9_,@FelixSGL1 -dokter belajar fisika nuklir buat terapi kanker - ahli matematika bisa buat simulasi wabah penyakit - ahli pertanian belajar programming untuk bioinformatika penemuan varietas unggul Linearitas itu konsep kuno karena batas2 keilmuan sudah kabur.. sekarang era interdisiplin,dokter ajar fisika nuklir terapi kanker  ahli matematika simulasi wabah sakit  ahli tani ajar programming bioinformatika temu varietas unggul linearitas konsep kuno batas ilmu kabur  era interdisiplin,Doctor teaches nuclear physics cancer therapy mathematician simulation of disease outbreak farmer teaches programming bioinformatics find superior varieties linearity ancient concept blurred scientific boundaries interdisciplinary era,0.7,positive
1701,1733,acan9,@ainunnajib Mumkin. Tapi bagaimana dengan akurasi probabilitasnya nggih Mas? Kaitannya dengan learning dan iterasi pembelajaran mesin dan tambahan data training yang terus datang? Btw udah pernah nyobain Anshari Mas?,mumkin  akurasi probabilitas nggih mas  kait learning iterasi ajar mesin tambah data training  btw udah nyobain anshari mas ,"maybe the probability accuracy is good, bro, using iterative learning to teach machines, add training data, btw, I've tried it, bro, Anshari",0.7,positive
1702,1734,Metro_TV,Studi yang baru-baru ini diterbitkan di Nature Medicine dan dipimpin oleh para ilmuwan dari Universitas Harvard dapat mengurangi waktu dan biaya untuk pengembangan obat memberikan pengobatan yang efektif kepada pasien jauh lebih cepat. #AI #Nvidia #Obat #PenyakitLangka,studi baru terbit nature medicine pimpin ilmuwan universitas harvard kurang biaya kembang obat obat efektif pasien cepat ,new study published nature medicine leads harvard university scientists to reduce costs of developing effective drugs for patients quickly,0.3565656565656565,positive
1703,1735,ditigabelas,Salah satu kemajuan terbesar dalam #AI adalah kemampuannya untuk melakukan pembelajaran mesin (machine learning). Ini memungkinkan #AI untuk memproses data dan belajar dari pengalaman tanpa harus diberi instruksi secara langsung.,salah maju besar mampu ajar mesin  machine learning   proses data ajar alam instruksi langsung ,wrong big progress able to teach machine learning data process teach nature direct instruction,0.025,positive
1704,1736,rainkarnich,@ismailfahmi Model-model Bahasa Besar ya ada tidak secara spesifik dilatih dengan buku-buku keagamaan. Kalo mau presisi bahas kitab-kitab tertentu ya lakukan pelatihan dengan database kitab / fine-tuning LLM open source kek Llama 3.1 Qwen 2.5 dll. Jangan ke ChatGPT apalagi ke CharacterAI,model bahasa ya spesifik latih buku agama  kalo presisi bahas kitab ya laku latih database kitab  finetuning llm open source kek llama   qwen   dll  chatgpt characterai,language model yes specific train religious books if precise discuss books yes sell train database books finetuning llm open source like llama qwen etc chatgpt characterai,0.1,positive
1705,1737,AryBandung,Sesudah ahli deep learning (AI) menang Nobel Fisika mungkin nanti yg riset komputer/komputasi kuantum jd pemenang Nobel Fisika. Lalu.. pemenang Nobel Sastra adalah ahli Model Bahasa Besar (LLM) AI atau programmer bahasa Qiskit. Gasss lanjut dalami Quantum AI dan Qiskit .,ahli deep learning  ai  menang nobel fisika yg riset komputer komputasi kuantum jd menang nobel fisika   menang nobel sastra ahli model bahasa  llm  ai programmer bahasa qiskit  gasss dalam quantum ai qiskit ,deep learning ai expert wins nobel prize in physics research quantum computing wins nobel prize in physics wins nobel prize in literature language model expert llm ai qiskit language programmer gasss in quantum ai qiskit,0.2249999999999999,positive
1706,1738,rainkarnich,@ismailfahmi Sebenernya AI itu (dalam hal ini LLMs) memprediksi kata atau token berikutnya dalam sebuah urutan dan bisa di-finetune (custom system prompt) sesuai kebutuhan pengguna. jadiii ya gitu deh... ,sebenernya ai  llms  prediksi token urut difinetune  custom system prompt  sesuai butuh guna  jadiii ya gitu deh ,actually ai llms token prediction sequence is fine-tuned custom system prompt according to need so that's how it is,0.0,neutral
1707,1739,DTS_kominfo,Temen-temen tau gak sih? Di balik banyak inovasi AI ternyata ada yang namanya Reinforcement Learning! Agen cerdas ini terus belajar dan beradaptasi dari game hingga robotika lho https://t.co/WV2Bmx6As5,tementemen tau gak sih  inovasi ai nama reinforcement learning  agen cerdas ajar adaptasi game robotika lho,"Friends, do you know that AI innovation is called reinforcement learning, an intelligent agent that teaches adaptation of robotics games?",0.8,positive
1708,1740,pawsodyssey,@marjinkiri Darimana datasets yang mereka buat untuk pelatihan/pengembangan AI dalam membuat karya baru? Banyak seniman yang karyanya dicuri di Internet mengajukan gugatan terhadap AI generator dan menang. Hal ini merupakan bukti kalau perangkat AI yang digunakan memang secara ilegal https://t.co/XIFD6TmfyR,darimana datasets latih kembang ai karya  seniman karya curi internet aju gugat ai generator menang  bukti perangkat ai ilegal,"where do the datasets come from to train AI flowers, artists' works, stolen internet works, sue AI generators, win evidence of illegal AI devices",0.15,positive
1709,1741,iamhasrizal,AI sangat berguna dan harus diraikan sebagai perkembangan positif dalam pembelajaran. Tetapi ia memerlukan kepada kefahaman yang betul dan mendorong para pendidik dan pelajar saling memahami bagaimana fungsinya boleh berperanan menjayakan pembelajaran. Dahulukala semasa https://t.co/yviWkaXo6V,ai guna rai kembang positif ajar  kefahaman dorong didik ajar paham fungsi peran jaya ajar  dahulukala,ai guna rai kembang positive teach understanding encourage educate teach understand function role jaya teach in the past,-0.0113636363636363,negative
1710,1743,dadarkeju,Paham deh jadi ini pada dasarnya emang cuma sedang membela diri aja. Dengan dalih ilegal/tidak mengesampingkan etika dan polemik perihal AI yang udah marak. Pada dasarnya kalian gak peduli kan? Karena kalian tau AI itu bisa memangkas anggaran kalian untuk hiring illustrator.,paham deh dasar emang bela aja  dalih ilegal tidak samping etika polemik perihal ai udah marak  dasar gak peduli  tau ai mangkas anggar hiring illustrator ,"I understand, basically, just defending it under the pretext of being illegal, without ethics, the polemic about AI has been rampant, basically, you don't care if AI is a fence, hiring an illustrator",-0.5,negative
1711,1744,inklingfeeling,menjajal untuk cutting cost? kalau berkelit AI jg akhirnya diolah sama aja lah dgn cara2 sebelumnya krn tetap hire desainer. kontroversi terjadi karena proses pengolahan gambar oleh AI tidak etis karya ilustrator diambil *tanpa izin* untuk diolah menjadi gambar baru.,jajal cutting cost  kelit ai jg olah aja dgn cara krn hire desainer  kontroversi proses olah gambar ai etis karya ilustrator ambil  izin  olah gambar ,"try cutting costs, just process it by hiring a designer, controversy over the ethical AI image processing process, illustrator's work, get permission to process the image",-0.1999999999999999,negative
1712,1745,__azza,Hukum itu selalu datang terlambat mengikuti perkembangan masyarakat. Adagium Het Recht Hink Achter De Feiten Aan hukum selalu tertinggal dari peristiwa yang diaturnya. Kenapa belum ada UU AI yang melarang ya karena pembuat hukumnya saja belum paham benar AI &amp; masalahnya apa.,hukum lambat ikut kembang masyarakat  adagium het recht hink achter de feiten aan hukum tinggal peristiwa atur  uu ai larang ya buat hukum paham ai  amp  ,"the law is slow to follow the development of society adage the law is about to be carried out by law, it is just an event, regulate the law, forbid it, make the law, understand it, amp",-0.3,negative
1713,1748,tunagandum,Ngakalinnya pake legal ilegal . Yang diprotes kan ethic gen AI yang nyolong labor karya seniman tanpa konsen maupun imbalan. Prakteknya umum dari corpo AI sampe user. Terus kan pernah nerbitin ttg buku lingkungan masa ga aware kalau AI itu nyedot energi banyak dan ekspansif?,ngakalinnya pake legal ilegal  protes ethic gen ai nyolong labor karya seniman konsen imbal  praktek corpo ai sampe user  nerbitin ttg buku lingkung ga aware ai nyedot energi ekspansif ,outsmarting it using legal illegal protest ethics gen ai stealing labor artist's work concentrate on reward practice corpo ai until user publishes book about environment not aware ai sucks expansive energy,-0.18125,negative
1714,1749,DevinaYo,Gen AI itu ambil referensi dari hasil karya orang lain tanpa izin dan tanpa memberi kredit apalagi kompensasi. Pakai gambar hasil AI itu udah masuk eksploitasi pekerja. Dah. Harusnya nggak usah ada pembelaan tidak plagiat atau ini nggak ilegal .,gen ai ambil referensi hasil karya orang izin kredit kompensasi  pakai gambar hasil ai udah masuk eksploitasi kerja  dah  nggak bela plagiat nggak ilegal ,"Gen AI takes references from other people's work, permission to credit compensation for using AI-generated images, it's already included in work exploitation, it's not defending plagiarism, it's not illegal",0.0625,positive
1715,1750,issenoku,pernah denger ada gerakan boikot AI nggak? ancaman penggunaan AI bagi artist karena pencurian dari collect data yang diambil untuk training data AI. pemerintah RESMI memanfaatkan karena emang dasarnya artist di Indonesia yang bergerak di bidang seni jarang banget dihargai.,denger gera boikot ai nggak  ancam guna ai artist curi collect data ambil training data ai  perintah resmi manfaat emang dasar artist indonesia gerak bidang seni jarang banget harga ,hear the movement boycott ai not threatening use ai artist steal collect data take training data ai official order benefits are indeed basic Indonesian artists movement in the field of art is very rare price,0.195,positive
1716,1751,GrindingBasara,Pertimbangan penggunaan AI untuk industri ini orientasinya kapitalistik banget. Biar lebih cepet lebih efisien lebih murah. Legal? Mungkin. Bermoral? Jangan harap. Terus apa bedanya sama orang borju era revolusi industri yang me-mekanisasi proses produksi dan mengopresi buruh?,timbang guna ai industri orientasi kapitalistik banget  biar cepet efisien murah  legal   moral  harap  beda orang borju era revolusi industri memekanisasi proses produksi mengopresi buruh ,"weigh the use of ai industry, very capitalistic orientation, so that it is fast, efficient, cheap, legal, moral, hope it is different, bourgeois people, industrial revolution era, mechanize the production process, oppress workers",0.1666666666666666,positive
1718,1754,CindrumOfficial,Spanyol mengukuhkan posisi sebagai pemimpin industri AI dengan mendirikan badan regulasi AI. Badan ini akan bertanggung jawab untuk menetapkan standar etika kualitas dan keamanan untuk pengembangan dan penggunaan AI di Spanyol. 🇪🇸 https://t.co/y9YZ66Xq7b,spanyol kukuh posisi pimpin industri ai diri badan regulasi ai  badan tanggung tetap standar etika kualitas aman kembang guna ai spanyol  ,spain solid position leading ai industry self ai regulatory body body responsible for maintaining ethical standards quality safe development for ai spain,0.225,positive
1719,1755,MicrosoftID,#ResponsibleAI berbicara tentang pengembangan dan penggunaan AI yang berfokus pada manusia. Di Microsoft ada enam prinsip etika AI yang perusahaan tetapkan sebagai bentuk #ResponsibleAI. Apa saja contoh praktis dari prinsip-prinsip tersebut yang dapat Anda terapkan? https://t.co/gs8aIbu1xP,bicara kembang guna ai fokus manusia  microsoft enam prinsip etika ai usaha tetap bentuk  contoh praktis prinsip terap ,talk about flowers for ai human focus microsoft six principles of ai ethics business form practical examples applied principles,0.0,neutral
1720,1756,smartizen_,Soroti Pengembangan AI Megawati: Tak Boleh Abaikan Kebenaran dan Etika Kemanusiaan - https://t.co/sooka7NunB https://t.co/QxblpPAx4L,sorot kembang ai megawati  abai benar etika manusia ,Megawati's spotlight on flowers completely ignores human ethics,0.05,positive
1721,1757,wrtskm97,Untuk review buku lebih asik ngembangin fakta2 yang udah ada. Btw lagi journaling buku AI Ethics Enviromental Ethics dan pengembangan etika buat pelaku ekonomi. https://t.co/rmyCJiMMI1,review buku asik ngembangin fakta udah  btw journaling buku ai ethics enviromental ethics kembang etika laku ekonomi ,book review fun developing facts already btw journaling book ai ethics environmental ethics develop ethics economic behavior,0.25,positive
1722,1758,usembassyjkt,Pemerintah Amerika umumkan American AI Initiative https://t.co/dUREHKGao7 untuk promosikan penelitian dan pengembangan kecerdasan buatan dan berikan pedoman etika bagi industri. @ShareAmerica https://t.co/ApbpIWe0Na https://t.co/3DnXQushRs,perintah amerika umum american ai initiative promosi teliti kembang cerdas buat pedoman etika industri ,american general command american ai initiative promotion research intelligent flower for industrial ethics guidelines,0.2125,positive
1723,1759,madoenur,Oleh karena itu pemerintah pengembang dan masyarakat secara keseluruhan perlu bekerja sama untuk menetapkan kerangka kerja dan standar etika yang jelas dalam pengembangan AI.,perintah kembang masyarakat tetap kerangka kerja standar etika kembang ai ,community flower command remains the framework for ethical standards of flower ai,0.2,positive
1724,1760,madoenur,Menjaga Etika dalam Pengembangan AI Pengembangan kecerdasan buatan harus dilakukan dengan prinsip-prinsip etika yang kuat. Meskipun AI dapat membantu kita dalam banyak hal kita perlu memastikan bahwa penggunaannya tidak melanggar privasi menciptakan bias yang tidak adil.,jaga etika kembang ai kembang cerdas buat prinsip etika kuat  ai bantu guna langgar privasi cipta bias adil ,maintain ethics flower ai smart flower create strong ethical principles ai help to violate privacy create bias fair,0.3869047619047618,positive
1725,1761,okeke_benneth,2/8: Kecerdasan Buatan (AI) telah meresap ke berbagai aspek kehidupan kita. Dari asisten virtual hingga mobil otonom AI telah mengubah cara kita bekerja dan berinteraksi. Tapi ada kekhawatiran tentang penggunaan data pribadi dan etika dalam pengembangan AI. #AI #Privasi https://t.co/ZqVvN5fivx,   cerdas buat  ai  resap aspek hidup  asisten virtual mobil otonom ai ubah interaksi  khawatir guna data pribadi etika kembang ai ,smart for ai absorb aspects of life virtual assistant autonomous car ai change interaction worry for personal data ethics flower ai,0.2047619047619047,positive
1726,1762,softestjasmine,dari Hakim Kamar Perdata Haswandi memahami bahwa meskipun kecerdasan buatan (AI) memiliki potensi besar dalam membantu memenuhi kebutuhan menunjukkan bahwa dalam pengembangan dan penggunaan AI penting untuk memperhatikan etika dan regulasi yg menjaga keamanan #HakimAgungHaswandi https://t.co/oOGnziYOtT,hakim kamar perdata haswandi paham cerdas buat  ai  milik potensi bantu penuh butuh kembang guna ai perhati etika regulasi yg jaga aman,civil chamber judge haswandi understands smart for ai has full potential to help need flowers for ai pay attention to ethics regulations that maintain safety,0.1880952380952381,positive
1727,1763,Mooncalfdung,Pengembangan teknologi AI untuk keperluan militer kayak drone otonom atau senjata cerdas dapat nimbulin resiko serius kalo dipake tanpa kendali dan etika yang baik.,kembang teknologi ai perlu militer kayak drone otonom senjata cerdas nimbulin resiko serius kalo dipake kendali etika ,AI technology development needs military like autonomous drones smart weapons pose serious risks if used ethical control,0.0761904761904762,positive
1728,1764,kopikirkopikir,3️⃣ Masa Depan Etika AI: Siapa Penegahnya? Musk mendukung ide wasit pihak ketiga untuk mengawasi pengembangan AI dan mengangkat kekhawatiran. Apakah kita sebenarnya memerlukan pengawasan independen untuk memastikan AI dikembangkan dengan etika dan keamanan yang baik?, etika ai  tegah  musk dukung ide wasit tiga awas kembang ai angkat khawatir  awas independen ai kembang etika aman ,ethics ai tegah musk support referee idea three awas kembang ai raise worry awas merdeka ai kembang ethics safe,0.5,positive
1729,1765,mylittlewor1d,kita harus menguasai pekerjaan yang gabisa dilakukan oleh robot/AI. Memang banyak untungnya tapi jangan sepelekan bidang humaniora dan seni sejarah etika filsafat dan pengembangan manusia lainnya. InsyaAllah kita bisa kok mengelola makhluk hidup apalagi benda mati itu.,kuasa kerja gabisa robot ai  untung sepele bidang humaniora seni sejarah etika filsafat kembang manusia  insyaallah kelola makhluk hidup benda mati ,power of work can't robot ai trivial profit humanities arts history ethics philosophy human development God willing manage living things inanimate objects,0.125,positive
1730,1766,fdanialmuhammad,Etika pengembangan teknologi AI disusun. Jangan sampai kalah cerdas.,etika kembang teknologi ai susun  kalah cerdas ,ethics of technology development ai stacking less intelligent,0.3166666666666667,positive
1731,1767,pusatrobot,Masalah Etika Jadi Tantangan Utama Pengembangan Teknologi AI https://t.co/eVs3TNzcaV,etika tantang utama kembang teknologi ai,ethics is the main challenge of AI technology development,0.1666666666666666,positive
1732,1768,barbelloth,@tubirfess Poin nya bukan soal hal yang ribet diganti dengan yang efektif ya TAPI SOAL ETIKA PENGEMBANGAN AI ITU YANG DILAKUKAN DENGAN NYOLONG ART BUATAN MANUSIA DAN TENTUNYA PEMILIK ART TIDAK TERIMA ART NYA DIGUNAKAN SECARA SEPIHAK BEGITU,poin nya ribet ganti efektif ya etika kembang ai nyolong art buat manusia milik art terima art nya,"the point is complicated, changing it effectively, yes, the ethics of the flower of ai stealing art for humans, the property of the art, accept the art",0.0499999999999999,positive
1733,1769,adityid,12. Kerangka Etis Pedoman moral apa yang harus memandu pengembangan AI? Kerangka etika apa yang harus memandu pengembangan AI? https://t.co/LFRcmQPyvM, kerangka etis pedoman moral pandu kembang ai  kerangka etika pandu kembang ai ,ethical framework moral guidelines flower guide ai ethical framework flower guide ai,0.1333333333333333,positive
1734,1770,xerpihan,Kita sebagai manusia memegang kendali dalam pengembangan AI. Kita dapat mengatur tujuan etika dan batasan AI. Penggunaan AI yang bertanggung jawab dan etis menjadi tanggung jawab kita.,manusia pegang kendali kembang ai  atur tuju etika batas ai  guna ai tanggung etis tanggung ,humans hold the control of the flower of water set the ethical direction of water limits use of water ethical responsibility,0.2,positive
1735,1771,FirmanUpdate,Perdebatan tampaknya berkisar pada beberapa poin penting: 1. **Pengembangan dan etika AI**: LeCun mengkritik Musk atas pendiriannya terhadap pengembangan AI khususnya peringatannya tentang potensi bahaya AI. LeCun berpendapat bahwa klaim Musk sangat salah dan penelitian AI,debat kisar poin      kembang etika ai    lecun kritik musk diri kembang ai ingat potensi bahaya ai  lecun dapat klaim musk salah teliti ai,debate about points of interest ethics ai lecun criticism musk self flower ai remember potential dangers ai lecun can claim musk wrong research ai,-0.25,negative
1736,1772,kompasiana,Menjaga Etika dan Keamanan dalam Pengembangan AI https://t.co/1sJfKCbQ4N,jaga etika aman kembang ai,keep safe flower ethics,0.5,positive
1737,1773,TechnologueID,Tim Ahli Etika AI Kritik Petisi Ajakan Pause Pengembangan AI #SuratTerbukaStopKembangkanAI #DAIRInstitute #TimnitGebru #EmilyBender #AngelinaMcMillan #MargaretMitchell https://t.co/9diZ8U6PtA https://t.co/bqoRsRb8Gq,tim ahli etika ai kritik petisi aja pause kembang ai,AI ethics expert team criticize petition aja pause kembang ai,0.0,neutral
1738,1774,kompasiana,Tantangan Etika dalam Pengembangan dan Penggunaan AI https://t.co/kdPVMwYp67,tantang etika kembang guna ai,challenge the ethics of flower use,0.0,neutral
1739,1775,aribaba,chatbot lebih canggih efektif. Ahli etika AI (AI Ethics Expert): Seiring perkembangan AI etika jadi makin penting. Ahli etika AI akan bantu pastikan pengembangan AI dilakukan dengan etika tepat dan bahwa penggunaan AI tidak rugikan manusia. #ChatGPT #chatbot #DataAnalytics,chatbot canggih efektif  ahli etika ai  ai ethics expert   iring kembang ai etika  ahli etika ai bantu pasti kembang ai etika guna ai rugi manusia ,chatbot advanced effective ai ethics expert ai ethics expert accompany ai flower ethics ai ethics expert help definitely ai flower ethics use ai harm humans,0.3333333333333333,positive
1740,1776,AryBandung,- Pendidikan: adalah kunci untuk membangun pemahaman yg lebih luas ttg #AI dan bgmn itu dpt mempengaruhi masyarakat. Seperti memperkenalkan AI ke dlm kurikulum pendidikan di semua tingkatan dan memperkenalkan pelatihan ttg etika dan prinsip2 pengembangan AI yg bertanggung jawab., didik  kunci bangun paham yg luas ttg bgmn dpt pengaruh masyarakat  kenal ai dlm kurikulum didik tingkat kenal latih ttg etika prinsip kembang ai yg tanggung ,educate the key to building a broad understanding of how society can influence water in the curriculum educate at the level of knowledge train about ethics principles of responsible water,0.0875,positive
1741,1777,InfoPublikIP,Pemerintah Dorong Pengembangan Kecerdasan Buatan dengan Panduan Etika AI https://t.co/omRriynb0Z,perintah dorong kembang cerdas buat pandu etika ai,intelligent flower push command to guide ai ethics,0.8,positive
1742,1778,arifnrrr,Keamanan siber harus menjadi prioritas utama seiring meningkatnya penggunaan AI. Dari potensi serangan adversarial hingga risiko privasi data perlu adanya perhatian khusus terhadap deteksi ancaman AI perlindungan data sensitif dan penerapan etika dalam pengembangan teknologi .,aman siber prioritas utama iring tingkat guna ai  potensi serang adversarial risiko privasi data perhati khusus deteksi ancam ai lindung data sensitif terap etika kembang teknologi ,cyber security top priority accompaniment ai utility level potential for adversarial attacks data privacy risks special attention ai threat detection sensitive data protection ethical application technology development,0.2314285714285714,positive
